Data_S21_ZNF469: Does measured ZNF469 knockdown shift the fixed programme?
Source file(s): anonymous_source_042.csv; anonymous_source_043.csv | Boundary: One cell-line experiment with three technical RNA libraries per condition; not donor-level validation.

source_table,gene,status,program,n_case,n_reference,mean_case,mean_reference,difference,ci_low,ci_high,p_value,fdr_within_fixed_panel_plus_znf469,dataset,comparison,biological_scope
anonymous_source_044.csv,ADAM12,detected,pathological,3,3,7.853640556126924,8.016479666625484,-0.16283911049856048,-0.39277576813269577,0.06709754713557481,0.1143009917153964,0.1870379864433759
anonymous_source_044.csv,COMP,detected,pathological,3,3,4.635505330907915,4.92549194843167,-0.28998661752375554,-0.4235732893307207,-0.15639994571679042,0.004090944842688515,0.024545669056131092
anonymous_source_044.csv,COL5A1,detected,pathological,3,3,9.769726837680672,10.274416577884814,-0.5046897402041424,-0.6838798650116475,-0.3254996153966372,0.0019594011223874217,0.017634610101486797
anonymous_source_044.csv,POSTN,detected,pathological,3,3,6.766035996999668,7.289905659282817,-0.5238696622831487,-0.753159180495111,-0.2945801440711864,0.005649927833688634,0.02542467525159885
anonymous_source_044.csv,FAP,detected,pathological,3,3,8.452703178611154,8.29935362168873,0.15334955692242325,-0.09847149426601298,0.4051706081108595,0.14611507891868383,0.21917261837802574
anonymous_source_044.csv,ASPN,detected,pathological,3,3,2.3654115767538264,2.871643566846575,-0.5062319900927488,-0.8156635307464091,-0.19680044943908848,0.010855813978162857,0.039080930321386285
anonymous_source_044.csv,COL12A1,detected,pathological,3,3,9.96266637415052,9.91162344939203,0.051042924758490926,-0.245217698842009,0.34730354835899085,0.6051008908675759,0.6807385022260228
anonymous_source_044.csv,COL16A1,detected,pathological,3,3,8.324049362585242,8.497386286086154,-0.17333692350091212,-0.38174936345905663,0.03507551645723242,0.08122420669234773,0.1827544650577824
anonymous_source_044.csv,OGN,detected,pathological,3,3,2.4190896093551904,1.9815395681077046,0.43755004124748575,-0.0022048147790822425,0.8773048972740538,0.05070875243706594,0.13039393483816958
anonymous_source_044.csv,C1QTNF3,detected,pathological,3,3,0.39426830148056213,0.4343291434281409,-0.04006084194757875,-0.9410308556889271,0.8609091717937696,0.907478935175732,0.907478935175732
anonymous_source_044.csv,PI16,detected,repair,3,3,0.3685891015828175,0,0.3685891015828175,-0.4350828826656226,1.1722610858312577,0.18718149856284982,0.25917438262548437
anonymous_source_044.csv,DCN,detected,repair,3,3,11.241273810360644,11.060858242864278,0.18041556749636634,0.04305166374230146,0.3177794712504312,0.025234024109480915,0.07570207232844274
anonymous_source_044.csv,APOD,detected,repair,3,3,2.465224936485967,2.5027617673828995,-0.03753683089693238,-0.40183839446029046,0.3267647326664257,0.7880960262523173,0.8344546160318654
anonymous_source_044.csv,ABCA8,not_detected
anonymous_source_044.csv,C3,detected,repair,3,3,3.356369715970439,2.797354073476534,0.5590156424939048,-0.30794157006610834,1.425972855053918,0.10932000333239489,0.1870379864433759
anonymous_source_044.csv,ABCA10,detected,repair,3,3,0.2750968248236629,0,0.2750968248236629,-0.90854927944928,1.4587429290966059,0.4226497308103743,0.5071796769724491
anonymous_source_044.csv,GSTM5,detected,repair,3,3,4.153545298154291,4.046126491129557,0.10741880702473416,-0.14756003320490246,0.3623976472543708,0.29268237137947123,0.3763059060593202
anonymous_source_044.csv,NEGR1,detected,repair,3,3,3.4038577459437214,3.938393604357224,-0.5345358584135025,-1.295456369560882,0.22638465273387698,0.09491381251062914,0.1870379864433759
anonymous_source_044.csv,ZNF469,detected,perturbed_gene,3,3,4.359366345048268,5.427439630250396,-1.0680732852021286,-1.3534305603315824,-0.782716010072675,0.0005026544836020253,0.009047780704836457
anonymous_source_045.csv,,,,3,3,-0.403774508847107,0.40377450884710475,-0.8075490176942117,-1.6287207638826462,0.013622728494222747,0.051753152330208683,,GSE290035,shZNF469_vs_shControl,single CCD-1064Sk cell line; three technical RNA libraries per condition
